cell_index,n,k,mu2,rho,controls,hetero,expected_first_stage_f,estimator,n_reps,n_failed,median_bias,mean_bias,mad,rmse,iqr_sd,coverage,median_ci_width,se_ratio,median_first_stage_f
19,500,100,25.0,0.5,2,False,1.25,OLS,2000,0,0.477387695364559,0.4778814896610224,0.477387695364559,0.479442498639164,0.0381616443227542,0.0,0.1489083625257827,0.9930083133976464,1.234611553982795
19,500,100,25.0,0.5,2,False,1.25,2SLS,2000,0,0.3991509291269736,0.4006696592640594,0.3991509291269736,0.4084979636979073,0.0830053652652717,0.0025,0.3086611471577847,0.9463170759585728,1.234611553982795
19,500,100,25.0,0.5,2,False,1.25,JIVE1,2000,0,-0.8796643214409736,-0.885494987005791,0.8796643214409736,0.903626539877474,0.1830161305520392,0.0,0.5188292942036818,0.7214329870455823,1.234611553982795
19,500,100,25.0,0.5,2,False,1.25,JIVE2,2000,0,-0.8490324065359831,-0.855684703768997,0.8490324065359831,0.8852629082029626,0.2333644863419794,0.001,0.6445494572182597,0.7028818963285236,1.234611553982795
19,500,100,25.0,0.5,2,False,1.25,UJIVE1,2000,0,0.0583795022834041,0.0214238607027874,0.4285098770551369,29.119556636668275,0.6516948759852863,0.9535,2.5213825285282665,0.9845897465730252,1.234611553982795
19,500,100,25.0,0.5,2,False,1.25,UJIVE2,2000,0,0.0575259653035282,2.249065470994899,0.434131763757826,91.67343362245528,0.6436550538043804,0.9535,2.559108274604033,1.011803910189839,1.234611553982795
20,500,100,100.0,0.5,0,False,2.0,OLS,2000,0,0.4181224702538937,0.4175265726092926,0.4181224702538937,0.4190846578917427,0.0369153148081893,0.0,0.142473150577294,0.9821811478082108,1.999462223756705
20,500,100,100.0,0.5,0,False,2.0,2SLS,2000,0,0.2490145394018078,0.2477199591170637,0.2490145394018078,0.2555427984246856,0.0628744892808692,0.0415,0.2521495712522144,1.0205843532254013,1.999462223756705
20,500,100,100.0,0.5,0,False,2.0,JIVE1,2000,0,-0.5717933904860002,-0.579137138020023,0.5717933904860002,0.5932458689280524,0.124514763581247,0.0,0.3678233931286628,0.7517676620426277,1.999462223756705
20,500,100,100.0,0.5,0,False,2.0,JIVE2,2000,0,-0.4617941295005405,-0.4718161918117537,0.4617941295005405,0.4986045094841629,0.1555431222477639,0.019,0.4309724057826593,0.7051212350952508,1.999462223756705
